,CompanyName,ReviewDate,ReviewContent,StarRating,ReviewType,Metadata
63b6d5052338b6d417b0b3b8,kwork,2023-01-05 15:47:49,"Good support in handling dispute: I signed up as a freelancer on Kwork and few weeks later I got my first order, It was amazing because I've struggled allot on other freelance platforms. Since then I've been getting orders from time to time. I like the way their support handles dispute and I hope they'll improve and protect the sellers more than it is now. One thing that should be changed is that, buyer shouldn't be allowed to give bad reviews to sellers when order was cancelled. Thanks",5,Trustpilot,"{'ExperienceDate': 'October 14, 2022', 'AuthorName': 'Kingsley Ayinnah', 'AuthorCountry': 'US', 'AuthorReviews': 1, 'ProfileLink': 'https://www.trustpilot.com/users/63b6d4e5b9a63b0012cce76e', 'ReviewLink': 'https://www.trustpilot.com/reviews/63b6d5052338b6d417b0b3b8'}"
64160963fcc565285473f7f8,kwork,2023-03-18 20:56:35,Kwork is best marketplace forever: I am Md. Sazzad Hosen. I am a freelancer. Kwork is the best marketplace who wanted to start his/her journey as freelancer. The function and system of kwork is very easy. Anyone can use this easily. Also there is a good benefit that after accepted the delivery by the buyer the funds added to available balance instant.,5,Trustpilot,"{'ExperienceDate': 'March 19, 2023', 'AuthorName': 'Sazzad', 'AuthorCountry': 'US', 'AuthorReviews': 1, 'ProfileLink': 'https://www.trustpilot.com/users/633b5ca7345fab0014c67027', 'ReviewLink': 'https://www.trustpilot.com/reviews/64160963fcc565285473f7f8'}"
6355c7ef8056669a30a95173,kwork,2022-10-24 01:02:07,"The communication between buyer and…: The communication between buyer and seller is quite simple. Here, you may find highly qualified staff members who can assist you in resolving any issues. Use kwork marketplace if you want to get very good service.100% recommendation site kwork.com",5,Trustpilot,"{'ExperienceDate': 'May 20, 2022', 'AuthorName': 'MD Merajul Islam', 'AuthorCountry': 'BD', 'AuthorReviews': 2, 'ProfileLink': 'https://www.trustpilot.com/users/62ab64c5084a4e0011b130f8', 'ReviewLink': 'https://www.trustpilot.com/reviews/6355c7ef8056669a30a95173'}"
657d541e3b97820f9f454784,kwork,2023-12-16 09:39:10,"Kwork is an excellent marketplace for…: Kwork is an excellent marketplace for new freelancer. Since the marketplace is new.competition is very low and newbies can advence as seller in a very short period  of time, so for newbies,i refer to this marketplace",5,Trustpilot,"{'ExperienceDate': 'December 16, 2023', 'AuthorName': 'Al Amin', 'AuthorCountry': 'BD', 'AuthorReviews': 1, 'ProfileLink': 'https://www.trustpilot.com/users/657d53e4842f60001259b5f3', 'ReviewLink': 'https://www.trustpilot.com/reviews/657d541e3b97820f9f454784'}"
60f70453f9f48709d4ba1f22,kwork,2021-07-20 17:13:55,"Trusted Excellent Service of all time: Trusted Excellent Service of all time! If you are looking for sincere and honest Freelancers to perform all your sensitive and important businesses or projects to be done very successfully, you can find these people only in kwork.comDon't waste your time hire a very good freelancers now. Highly recommended",5,Trustpilot,"{'ExperienceDate': 'July 20, 2021', 'AuthorName': 'Organico', 'AuthorCountry': 'US', 'AuthorReviews': 1, 'ProfileLink': 'https://www.trustpilot.com/users/60f703fe8fb4600011f5b66c', 'ReviewLink': 'https://www.trustpilot.com/reviews/60f70453f9f48709d4ba1f22'}"
65963ed1c194a57c2e3ab4e8,kwork,2024-01-04 07:14:58,Excellent site for freelancers: Excellent site for freelancers. I got many orders on a regular basis after creating my profile. Awesome site with great support service as well.,5,Trustpilot,"{'ExperienceDate': 'January 04, 2023', 'AuthorName': 'Deepak Jena', 'AuthorCountry': 'IN', 'AuthorReviews': 1, 'ProfileLink': 'https://www.trustpilot.com/users/64b7731606754a00123643a1', 'ReviewLink': 'https://www.trustpilot.com/reviews/65963ed1c194a57c2e3ab4e8'}"
6391777e0b7fc02715d7e3ce,kwork,2022-12-08 07:34:54,"I'm working with Kwork.com as a seller.: I'm working with Kwork.com as a seller for months and find them a different and innovative, platform we need, that understands the situation in any case before any decision, and a great payment withdrawal rule makes them a pro on all of the rest.I worked with Fiverr, Upwork, Freelancer, Legiit, and other platforms but if someone say me to make a ranking for them, Kwork.com will be my priority. So, I love this marketplace.Thanks for everything.",5,Trustpilot,"{'ExperienceDate': 'May 11, 2022', 'AuthorName': 'shafiullah_seo', 'AuthorCountry': 'BD', 'AuthorReviews': 1, 'ProfileLink': 'https://www.trustpilot.com/users/63917757b8b3c50013bbaa6b', 'ReviewLink': 'https://www.trustpilot.com/reviews/6391777e0b7fc02715d7e3ce'}"
60f6887ff9f487044c4304d8,kwork,2021-07-20 08:25:35,"I am a buyer and I recently ordered 9…: I am a buyer and I recently ordered 9 works and got a good quality result. It's very easy to work with Kwork.com and its secure, buyer protection so don't worry about spending money. Top professional salespeople and easy to communicate with them. Kwork Customer Service does great service. I'm happy to recommend others.Thank you very much.",5,Trustpilot,"{'ExperienceDate': 'July 20, 2021', 'AuthorName': 'Abdu', 'AuthorCountry': 'AE', 'AuthorReviews': 3, 'ProfileLink': 'https://www.trustpilot.com/users/5ed0df5915068b7e70d06c7e', 'ReviewLink': 'https://www.trustpilot.com/reviews/60f6887ff9f487044c4304d8'}"
65b49f67023fbab765128328,kwork,2024-01-27 08:15:03,"Great Freelancing Platform for SEO: Great Freelancing Platform for Remote Workers. Kwork for Freelancer is an exceptional app for freelancers seeking remote opportunities. With a user-friendly interface, it provides a vast range of job categories and allows seamless communication with clients. The payment system is secure, ensuring hassle-free transactions. Its extensive pool of clients and projects makes it a go-to platform for freelancers. Highly recommended for anyone in search of flexible work arrangements",5,Trustpilot,"{'ExperienceDate': 'January 24, 2024', 'AuthorName': 'Ishfaq Prince', 'AuthorCountry': 'PK', 'AuthorReviews': 1, 'ProfileLink': 'https://www.trustpilot.com/users/65b49f41a052ec0012181c55', 'ReviewLink': 'https://www.trustpilot.com/reviews/65b49f67023fbab765128328'}"
60f80276f9f487044c4432b8,kwork,2021-07-21 11:18:14,"A great freelancing platform: Kwork.com is a great freelancing platform, where you can find affordable developers and artists without paying ₤50+/hour for the adequate quality, like on many other platforms.I often hire front-end developers, and well as Photoshop editing, and I've got no complaints so far.",5,Trustpilot,"{'ExperienceDate': 'July 21, 2021', 'AuthorName': 'Maksim Kuzmin', 'AuthorCountry': 'RU', 'AuthorReviews': 1, 'ProfileLink': 'https://www.trustpilot.com/users/60f80185f5f0c30011d07d78', 'ReviewLink': 'https://www.trustpilot.com/reviews/60f80276f9f487044c4432b8'}"
645e1baea0218a4be5c9aba7,kwork,2023-05-12 12:57:50,"Kwork is an excellent marketplace …: Kwork is an excellent marketplace for new Freelancer. Since the marketplace is new, Competition is very lowand newbies can advance  as seller in a very short period of time. So for newbies, I refer to this marketplace.",5,Trustpilot,"{'ExperienceDate': 'May 12, 2023', 'AuthorName': 'Hasan Freelancer', 'AuthorCountry': 'BD', 'AuthorReviews': 1, 'ProfileLink': 'https://www.trustpilot.com/users/645e1ba4c6cc6b00123651a8', 'ReviewLink': 'https://www.trustpilot.com/reviews/645e1baea0218a4be5c9aba7'}"
6451f10d0ee90fc24d791fc0,kwork,2023-05-03 07:28:45,Thank you so much for your…: Thank you so much for your professionalism,5,Trustpilot,"{'ExperienceDate': 'May 03, 2023', 'AuthorName': 'Tasnim Seo', 'AuthorCountry': 'BD', 'AuthorReviews': 2, 'ProfileLink': 'https://www.trustpilot.com/users/63e8e6bb0973130012d54099', 'ReviewLink': 'https://www.trustpilot.com/reviews/6451f10d0ee90fc24d791fc0'}"
64491115b75af93a275a1d4b,kwork,2023-04-26 13:55:01,Kwork is the best marketplace for…: Kwork is the best marketplace for freelancers. Here is an easy and good platform for freelancers to provide their services. Contacting buyers and sellers is very easy. Kwork's support team is very responsive. Whenever I have contacted the support team for any help they have supported me in the best possible way with quick and accurate answers to queries. The perfect marketplace for sellers and buyers who are looking for a freelancer marketplace for quality work. Highly recommended!Thanks for everything!,5,Trustpilot,"{'ExperienceDate': 'April 26, 2023', 'AuthorName': 'Info.sonjib Cb', 'AuthorCountry': 'BD', 'AuthorReviews': 1, 'ProfileLink': 'https://www.trustpilot.com/users/6449110a81a725001208096d', 'ReviewLink': 'https://www.trustpilot.com/reviews/64491115b75af93a275a1d4b'}"
6448ed4a875dedf527cbc13e,kwork,2023-04-28 09:47:46,Great site for small entrepreneurs!: Kwork.com is a good site for people who have a limited budget and trying to do something in online business. I asked some guys from my country to create a little website for my ebooks in Croatian. They asked about 800-900 euros for this work. One guy from Bangladesh did an excellent work for only a $ 100. He downloaded all ebooks and all text in Croatian for 5 days. The site is beautiful and I gave to this guy a tip of additional $20! I recommmend kwork to everyone who needs quality work for a fair price! You can check my site on novijahrvatskapovijest.com.,5,Trustpilot,"{'ExperienceDate': 'January 27, 2023', 'AuthorName': 'Thomas Payne', 'AuthorCountry': 'HR', 'AuthorReviews': 1, 'ProfileLink': 'https://www.trustpilot.com/users/6448ed0a2783cd0012b1a300', 'ReviewLink': 'https://www.trustpilot.com/reviews/6448ed4a875dedf527cbc13e'}"
6448bff85b4844e209406a1a,kwork,2023-04-26 08:08:56,"Kwork is an excellent marketplace: Kwork is an excellent marketplace for new freelancers.  Since the marketplace is new, competition is very low and newcomers can advance as sellers in a very short period of time. So for newbies, I read to this marketplace.",5,Trustpilot,"{'ExperienceDate': 'April 26, 2023', 'AuthorName': 'Rohol Amin', 'AuthorCountry': 'BD', 'AuthorReviews': 1, 'ProfileLink': 'https://www.trustpilot.com/users/6448bc9712e4c6001365cd32', 'ReviewLink': 'https://www.trustpilot.com/reviews/6448bff85b4844e209406a1a'}"
6437ab678bc4db1af5d3b6f8,kwork,2023-04-13 09:12:39,"Only if you enjoy taking risks and don't value your time.: So, ladies and gentlemen. I decided to write this review so that you, thinking that Kwork is a good place to find a freelancer, do not make a fatal mistake and do not waste a huge amount of time like I did.My partner and I needed to create a copy of a Shopify store that we liked. We found someone on the very first page with a large number of completed orders and a large number of good reviews. Well, we agreed to a deal with him, and he started work with a deadline of 5 days.After about six and a half days, we received a barely working website that did not correspond to the declared example and had many different shortcomings. When we sent all the edits on this site, the performer refused to make any corrections, stating that he had some ""unforeseen circumstances"" and simply requested the cancellation of the order.Moreover, when I contacted support and asked how this was possible, I received a response that ""the user had unforeseen circumstances, initiate a refund.""What do we have as a result:1.In fact, 7 days were lost.2.The refund will take some time, up to 14 days.3.Nerves were lost. This performer really made me nervous because he was very convoluted in avoiding responsibility and ultimately initiated cancellation.4.Now we need to find a new performer and worry that he may behave exactly the same.Conclusion:If you like to take risks and do not value your time, then you can try ordering something from performers on this platform. From my observations, Kwork does not check the competence of its performers at all, allows adding absolutely anything to their portfolio, and does not take the side of the customer in case such a problem arises.I definitely do not recommend this platform to anyone who wants to find responsible performers. Support responds within 12 hours, just imagine if you have really urgent case. And it doesn't have any need to protect customers and their time.",1,Trustpilot,"{'ExperienceDate': 'April 13, 2023', 'AuthorName': 'Maksim Podmogilnyi', 'AuthorCountry': 'TH', 'AuthorReviews': 3, 'ProfileLink': 'https://www.trustpilot.com/users/6437ab52077a9c001301e3ec', 'ReviewLink': 'https://www.trustpilot.com/reviews/6437ab678bc4db1af5d3b6f8'}"
642d61ac12b3f06816f995f1,kwork,2023-04-05 13:55:24,excellent and trusted  freelancer…: excellent and trusted  freelancer market place,5,Trustpilot,"{'ExperienceDate': 'April 05, 2023', 'AuthorName': 'Manjula SL', 'AuthorCountry': 'LK', 'AuthorReviews': 1, 'ProfileLink': 'https://www.trustpilot.com/users/5fde36c960ad58001a360b23', 'ReviewLink': 'https://www.trustpilot.com/reviews/642d61ac12b3f06816f995f1'}"
642bd3acbef3f45af29ba55f,kwork,2023-04-04 09:37:16,"Kwork is the Best marketplace for new…: Kwork is the Best marketplace for new freelancer. Since the marketplace is new competition is very low and newbies can advance as seller in very short period of time. So for newbies, I refer to his marketplace",5,Trustpilot,"{'ExperienceDate': 'April 04, 2023', 'AuthorName': 'Fancy-Free Azharul', 'AuthorCountry': 'BD', 'AuthorReviews': 1, 'ProfileLink': 'https://www.trustpilot.com/users/642bd39a2271270013ca5a45', 'ReviewLink': 'https://www.trustpilot.com/reviews/642bd3acbef3f45af29ba55f'}"
6426e77790d26bc59713bb35,kwork,2023-03-31 16:00:23,"One star is to much: One star is to much. The most terrible platform I ever saw. It’s a joke platform. They don’t have customers. They ask me to verify myself. I did this for 5 times. Then they delete my account. When I ask what the problem is, they don’t want to say it. Go to fiverr or up men work and save your time. This is such a joke place.",1,Trustpilot,"{'ExperienceDate': 'March 31, 2023', 'AuthorName': 'Elite Elements', 'AuthorCountry': 'NL', 'AuthorReviews': 2, 'ProfileLink': 'https://www.trustpilot.com/users/64256c51a69d190013be6bde', 'ReviewLink': 'https://www.trustpilot.com/reviews/6426e77790d26bc59713bb35'}"
6425c3c1dd209ea784b11d11,kwork,2023-03-30 19:15:45,"Kwork is an excellent marketplace: Kwork is an excellent marketplace for new freelancers. Since the marketplace is new, competition is very low and newbies can advance as sellers in a very short period of time. So for newbies, I refer to this marketplace",5,Trustpilot,"{'ExperienceDate': 'March 30, 2023', 'AuthorName': 'Perfect Design', 'AuthorCountry': 'BD', 'AuthorReviews': 1, 'ProfileLink': 'https://www.trustpilot.com/users/6425c3b355f7ad001233058a', 'ReviewLink': 'https://www.trustpilot.com/reviews/6425c3c1dd209ea784b11d11'}"
64244ec3e1b88f52e2501965,kwork,2023-03-29 16:44:19,"This is a very great platform to work with: This is a very great platform to work on, it gives lots of supports to it's users. I'll recommend this platform always.Kwork is a good platform for freelancers and buyers, it's important to rely on. It's easy to become a seller on kwork and make money if you have skills and willing to work.It is a great and awesome platform to work on, It has really helped me to be successful.",5,Trustpilot,"{'ExperienceDate': 'March 29, 2023', 'AuthorName': 'Princess Abama', 'AuthorCountry': 'NG', 'AuthorReviews': 1, 'ProfileLink': 'https://www.trustpilot.com/users/64244eba917d670012220ab5', 'ReviewLink': 'https://www.trustpilot.com/reviews/64244ec3e1b88f52e2501965'}"
642407c11ec783b36576ee62,kwork,2023-03-29 11:41:21,"Great freelancer site: As a seller on Kwork freelancer site, I have had an outstanding experience. The platform is user-friendly, and it's easy to navigate through the site. I have been able to sell my services and make decent money through this platform.The Kwork system is simple and efficient. Creating a gig was a breeze, and the platform offers various categories to choose from. This makes it easy for buyers to find what they are looking for. I appreciate how the platform ensures that all payments are secure, and the seller's funds are protected until the buyer approves the service.Kwork offers an excellent customer support system. The support team is responsive and helpful, always ready to assist sellers in resolving any issues. I have never experienced any delay in receiving payment, and the payment processing time is reasonable.One thing I particularly like about Kwork is the rating system. This system allows buyers to rate the service they received, and this feedback helps me improve my services. The rating system also encourages me to provide high-quality services to ensure that my customers are satisfied.Overall, I am impressed with Kwork freelancer site. It's a great platform for freelancers who want to sell their services, and I would highly recommend it to other freelancers looking to expand their customer base. Kwork is a reliable platform that offers great opportunities for sellers, and I am proud to be a part of it.",5,Trustpilot,"{'ExperienceDate': 'March 29, 2023', 'AuthorName': 'Ziyad Axmedli', 'AuthorCountry': 'TR', 'AuthorReviews': 1, 'ProfileLink': 'https://www.trustpilot.com/users/642407b6d814e30013af3ce4', 'ReviewLink': 'https://www.trustpilot.com/reviews/642407c11ec783b36576ee62'}"
642329124d35f2359444d814,kwork,2023-03-28 19:51:14,Best freelancer marketplace ever: Best freelancer marketplace ever. I have been working for a year and everything nice there.,5,Trustpilot,"{'ExperienceDate': 'March 28, 2023', 'AuthorName': 'Jesan Uddin', 'AuthorCountry': 'BD', 'AuthorReviews': 3, 'ProfileLink': 'https://www.trustpilot.com/users/5dee6b6d741d5fb8e536e44b', 'ReviewLink': 'https://www.trustpilot.com/reviews/642329124d35f2359444d814'}"
6421d1c3970fe89e2cb4e3d1,kwork,2023-03-27 19:26:28,"Kwork Marketplace has a Very Good Marketplace: Kwork Marketplace has a rating system that allows clients to rate freelancers based on their work quality, communication, and overall experience. This rating system helps clients choose the right freelancer for their project and helps freelancers build a good reputation on the platform.",5,Trustpilot,"{'ExperienceDate': 'March 16, 2023', 'AuthorName': 'Rezaul Karim', 'AuthorCountry': 'BD', 'AuthorReviews': 1, 'ProfileLink': 'https://www.trustpilot.com/users/6421cfa01694890013364387', 'ReviewLink': 'https://www.trustpilot.com/reviews/6421d1c3970fe89e2cb4e3d1'}"
6421adbf3f43477ca5638666,kwork,2023-03-27 16:52:47,"As a seller on a graphics designing…: As a seller on a graphics designing freelancing website, I am thrilled to share my positive experience with the platform. From the moment I signed up, I was impressed with the website's user-friendly interface, which made it easy to create and upload my portfolio of work.What I appreciate most about this platform is the sheer volume of clients and opportunities available. There are always new projects being posted, which means that as a seller, I never run out of work. And because the website has a strong reputation for quality work and customer service, I feel confident that I am connecting with clients who are serious about their projects and willing to pay for high-quality work.Another aspect of the website that I love is the support team. Whenever I have a question or concern, I can count on their prompt and helpful responses. The website also has a helpful FAQ section that provides answers to many common questions.Overall, I am extremely satisfied with my experience as a seller on this graphics designing freelancing website. It has provided me with a steady stream of work and a supportive community of fellow designers, and I would highly recommend it to anyone looking to start or grow their freelancing career in graphic design.",5,Trustpilot,"{'ExperienceDate': 'June 20, 2022', 'AuthorName': 'Muhammad Tahir', 'AuthorCountry': 'PK', 'AuthorReviews': 3, 'ProfileLink': 'https://www.trustpilot.com/users/5f19b90d6b921f7db1c0b438', 'ReviewLink': 'https://www.trustpilot.com/reviews/6421adbf3f43477ca5638666'}"
6418a14ab0a6e7db32151983,kwork,2023-03-20 20:09:14,"Excellent Transactions ! Services are very affordable.: Excellent Transactions! All Services are very valuable and affordable, everything went well!Deal went Smoothly and I highly recommended to others!",5,Trustpilot,"{'ExperienceDate': 'March 19, 2023', 'AuthorName': 'Farhan RaJpoot', 'AuthorCountry': 'PK', 'AuthorReviews': 3, 'ProfileLink': 'https://www.trustpilot.com/users/639885983fac7f001217959b', 'ReviewLink': 'https://www.trustpilot.com/reviews/6418a14ab0a6e7db32151983'}"
6414716a4758212e6d16f771,kwork,2023-03-20 15:02:38,"Kwork is a best freelance marketplace.: Kwork is a best freelance marketplace that connects clients with freelancers from all over the world. It offers a variety of services such as graphic design and programming etc... You need to join this platform Because.1. The platform has a user-friendly interface, making it easy for both clients and freelancers to use.2. Kwork also provides a secure payment system that ensures freelancers receive payment for their services.3. One of the most important benefit of the kwork plaform if you haven't any skill you can make money from affiliate program in this platform.4. One of the key features of Kwork is its pricing system. Freelancers can set a fixed price for their services.    This makes it easy for clients to find affordable services and for freelancers to showcase their skills and expertise.5. And one of the best thing in this platform.    If you have any query related to your kwork account You can ask kwork support team.    Kwork support team is very cooperative and helpful you can directly chat with the Kwork support team.   And the they will completely guide you how you can solve your problem.",5,Trustpilot,"{'ExperienceDate': 'November 17, 2022', 'AuthorName': 'Abdullah', 'AuthorCountry': 'PK', 'AuthorReviews': 1, 'ProfileLink': 'https://www.trustpilot.com/users/6414711fa9bbb80014ab8c31', 'ReviewLink': 'https://www.trustpilot.com/reviews/6414716a4758212e6d16f771'}"
641301e42c09581ef0e90d62,kwork,2023-03-16 13:47:48,"Kwork is the eighth most popular…: Kwork is the eighth most popular freelancing website. Without a doubt, the best platform on the Internet.I love This platform I have been using kwork since 2022. This is a great freelancing platform that you'll fall in love with using, the customer service is great, they care about their users, and their system is topnotch user-friendly, and supportive.",5,Trustpilot,"{'ExperienceDate': 'March 16, 2023', 'AuthorName': 'Shahe Monmon Liza', 'AuthorCountry': 'BD', 'AuthorReviews': 1, 'ProfileLink': 'https://www.trustpilot.com/users/6413006b1f3441001207662e', 'ReviewLink': 'https://www.trustpilot.com/reviews/641301e42c09581ef0e90d62'}"
6411a01ec4309719edfeb3b1,kwork,2023-03-15 12:38:22,ONE of perfect freelance marketplace: Kwork is a perfect marketplace and I really enjoy to work their the way of mechanism on the Kwork is very easy.,5,Trustpilot,"{'ExperienceDate': 'March 09, 2023', 'AuthorName': 'Basit khan', 'AuthorCountry': 'PK', 'AuthorReviews': 1, 'ProfileLink': 'https://www.trustpilot.com/users/6411a011ab06cd001441c4d0', 'ReviewLink': 'https://www.trustpilot.com/reviews/6411a01ec4309719edfeb3b1'}"
