,CompanyName,ReviewDate,ReviewContent,StarRating,ReviewType,Metadata
61646d81d12ab8ef5163ed48,dk-mba,2021-10-11 16:59:45,"Damian is highly informed about what it…: Damian is highly informed about what it takes to succeed in the music business, and breaks it down into an extremely practical step-by-step formula in each course. On top of all that he has a great energy, is engaging, and gives you the impression that he genuinely wants to see you do well. Highly recommend and I will be subscribed to and following his work for a while!",5,Trustpilot,"{'ExperienceDate': 'October 11, 2021', 'AuthorName': 'Chris Turley', 'AuthorCountry': 'CA', 'AuthorReviews': 1, 'ProfileLink': 'https://www.trustpilot.com/users/61646d7a7b1a2400132fe409', 'ReviewLink': 'https://www.trustpilot.com/reviews/61646d81d12ab8ef5163ed48'}"
6164d360d12ab8ef51643a6a,dk-mba,2021-10-12 00:14:24,Would absolutely recommend Damo and his…: Would absolutely recommend Damo and his courses. Super helpful and informative. No high horses or ivory towers. He just wants to help you succeed in whatever your goals may be. AND at a super reasonable price - which is unheard of these days.,5,Trustpilot,"{'ExperienceDate': 'October 12, 2021', 'AuthorName': 'Joel Harrison', 'AuthorCountry': 'AU', 'AuthorReviews': 1, 'ProfileLink': 'https://www.trustpilot.com/users/6164d3447a72710012c5cde2', 'ReviewLink': 'https://www.trustpilot.com/reviews/6164d360d12ab8ef51643a6a'}"
616421d3d12ab8ef51638cd6,dk-mba,2021-10-11 11:36:51,The best music marketing advice available!: DKMBA is easily the best service of its kind. I have had conversations with various people that offer comparable services and none give me the same confidence that Damian and co give me. It's affordable and the amount of pre prepared lectures and support you get is astounding!,5,Trustpilot,"{'ExperienceDate': 'October 11, 2021', 'AuthorName': 'Sam Baird', 'AuthorCountry': 'GB', 'AuthorReviews': 1, 'ProfileLink': 'https://www.trustpilot.com/users/616421cba82de40012d33863', 'ReviewLink': 'https://www.trustpilot.com/reviews/616421d3d12ab8ef51638cd6'}"
6165c83e234f1b1fe5581995,dk-mba,2021-10-12 17:39:10,"100% worth it: I came all the way from Brazil to London to study music and I must say that I learned with Damian in a couple of hours what no one told me in the three years I've been on this journey.DKMBA is a game-changer investment. It's straight to the point, dynamic, and simply effective.The best part of it is that I learn every day how to do it all by myself and not depend on anything or anyone to reach my goals. Honestly, 100% worth investing my time, energy, and money in it.",5,Trustpilot,"{'ExperienceDate': 'October 12, 2021', 'AuthorName': 'Mirella Sileci', 'AuthorCountry': 'GB', 'AuthorReviews': 2, 'ProfileLink': 'https://www.trustpilot.com/users/6165c82bcd1d2b0013f51315', 'ReviewLink': 'https://www.trustpilot.com/reviews/6165c83e234f1b1fe5581995'}"
616342b8d12ab8ef5163116d,dk-mba,2021-10-10 19:46:25,"Damian is brilliant at empowering…: Damian is brilliant at empowering independent artists, helping them not get too overwhelmed with the journey to 1,000,000 streams, and building an incredible fan base.The videos in the online academic are really well made, and the added bonuses like the Facebook community, challenges, playlist database, and weekly live sessions keep you motivated and connected. Thank you so much!",5,Trustpilot,"{'ExperienceDate': 'October 10, 2021', 'AuthorName': 'Iona', 'AuthorCountry': 'GB', 'AuthorReviews': 1, 'ProfileLink': 'https://www.trustpilot.com/users/616342a57f2b7e00125a4c3f', 'ReviewLink': 'https://www.trustpilot.com/reviews/616342b8d12ab8ef5163116d'}"
6163563bb873f1f75f5c2b11,dk-mba,2021-10-10 21:08:11,"DKMBA is worth it. That simple.: I love Damo!! He's a very thoughtful and kind mentor, and it is very clear that he cares and cherishes his students' successes. I've been in program for an entire year now and not once have I regretted it! He taught me so much about music marketing and how to do it on my own!! The most underrated part about his program is the community. We are able to chat and ask questions with everyone else that is part of the DKMBA and ask them for their advice. It's a great way to test out ads before you reease them or ask whatever ""dumb"" questions you need the answer to. Highly highly recommend if you want to take your music career more seriously as an independent artist!",5,Trustpilot,"{'ExperienceDate': 'October 10, 2021', 'AuthorName': 'Joseph Aleshaiker', 'AuthorCountry': 'US', 'AuthorReviews': 1, 'ProfileLink': 'https://www.trustpilot.com/users/61635634369e160013ece812', 'ReviewLink': 'https://www.trustpilot.com/reviews/6163563bb873f1f75f5c2b11'}"
6163668ad12ab8ef51632316,dk-mba,2021-10-10 22:17:46,"Excellent information in an overcrowded world: The information that DKMBA offers is up to date and very professionally presented. It's being updated with new content all the time as Facebook, Instagram and the entire music scene is moving through uncharted waters and I'm so glad that I have Damien and his crew to steer my ship in the right direction. His price is fair and he offers a free trial so if you're serious about a career in music or you just want people to hear what you have worked so hard on I highly recommend his program.",5,Trustpilot,"{'ExperienceDate': 'October 10, 2021', 'AuthorName': 'Simon Quinn', 'AuthorCountry': 'AU', 'AuthorReviews': 2, 'ProfileLink': 'https://www.trustpilot.com/users/5bf33734139ba7cdce5d38e5', 'ReviewLink': 'https://www.trustpilot.com/reviews/6163668ad12ab8ef51632316'}"
616408b1b873f1f75f5c7bd0,dk-mba,2021-10-11 09:49:37,One of the best music marketing experts!: One of the best music marketing experts on the market! There are so many courses for all kinds of topics. Livestreams twice a week and the FB community is incredible. 100% recommended!,5,Trustpilot,"{'ExperienceDate': 'October 11, 2021', 'AuthorName': 'Milos Blahacek', 'AuthorCountry': 'CZ', 'AuthorReviews': 1, 'ProfileLink': 'https://www.trustpilot.com/users/616408a83516440012b94e8f', 'ReviewLink': 'https://www.trustpilot.com/reviews/616408b1b873f1f75f5c7bd0'}"
61632807d12ab8ef5162fe47,dk-mba,2021-10-10 17:51:03,"The best!: The best! Damo really seems to actually care about teaching you about music marketing (and, if you're in the discussion groups, really seems to celebrate your successes). I tried out his (free) release strategy videos on YouTube first, found them to be effective, and said ""Hey, this guy seems to know what he's talking about...and he put this great content out on YouTube for FREE?"" After that, it was an easy decision to subscribe. The content is great and informative. The strategies he suggests aren't always easy, but they are effective, which IMO is how you know it's legit! I've tried other music marketing courses, and they just weren't as good. I've been doing the DK-MBA courses for about 10 months, and it's really crazy to look at where I was then vs. now. I've done so much and grown my reach so much!",5,Trustpilot,"{'ExperienceDate': 'October 10, 2021', 'AuthorName': 'Nate Tee', 'AuthorCountry': 'US', 'AuthorReviews': 1, 'ProfileLink': 'https://www.trustpilot.com/users/616327ef7f2b7e00125a3dde', 'ReviewLink': 'https://www.trustpilot.com/reviews/61632807d12ab8ef5162fe47'}"
6166030c234f1b1fe5584f9c,dk-mba,2021-10-12 21:50:04,"I recently joined: I recently joined, in order to get some help to promote my music. The information that I've been given has proved to be really valuable in this regard. Highly recommended!",5,Trustpilot,"{'ExperienceDate': 'October 12, 2021', 'AuthorName': 'adam shrimpton', 'AuthorCountry': 'GB', 'AuthorReviews': 1, 'ProfileLink': 'https://www.trustpilot.com/users/61660303b6b2d80012fb9406', 'ReviewLink': 'https://www.trustpilot.com/reviews/6166030c234f1b1fe5584f9c'}"
616378d7b873f1f75f5c36b7,dk-mba,2021-10-10 23:35:51,Damo's integrity is unmatched: Damo's integrity is unmatched. This man charges so little for the incredible amount of value he provides. We all adore him and I wish more coaches were like him!,5,Trustpilot,"{'ExperienceDate': 'October 10, 2021', 'AuthorName': 'Shay Leonia', 'AuthorCountry': 'US', 'AuthorReviews': 2, 'ProfileLink': 'https://www.trustpilot.com/users/5e1837fb53022f31486e932b', 'ReviewLink': 'https://www.trustpilot.com/reviews/616378d7b873f1f75f5c36b7'}"
61633692d12ab8ef51630902,dk-mba,2021-10-10 18:53:06,The most knowledgeable community led by…: The most knowledgeable community led by Damo.  Amazing place to learn the new music business.,5,Trustpilot,"{'ExperienceDate': 'October 10, 2021', 'AuthorName': 'Tino Ojeda', 'AuthorCountry': 'US', 'AuthorReviews': 3, 'ProfileLink': 'https://www.trustpilot.com/users/5f2d414383e7cc6c182d283d', 'ReviewLink': 'https://www.trustpilot.com/reviews/61633692d12ab8ef51630902'}"
61633687d12ab8ef516308fa,dk-mba,2021-10-10 18:52:55,"Love it,  great content.: Love it! Good content, great courses and unlike others: DK is very helpful and passionate about what he does.",5,Trustpilot,"{'ExperienceDate': 'October 10, 2021', 'AuthorName': 'Marijn', 'AuthorCountry': 'NL', 'AuthorReviews': 4, 'ProfileLink': 'https://www.trustpilot.com/users/60bbcacf9110c3001a90d0c4', 'ReviewLink': 'https://www.trustpilot.com/reviews/61633687d12ab8ef516308fa'}"
61632dd1d12ab8ef516302b1,dk-mba,2021-10-10 18:15:45,"This is a set of really amazing…: This is a set of really amazing courses, prepared by a nice man and a big specialist in music marketing and promotion",5,Trustpilot,"{'ExperienceDate': 'October 10, 2021', 'AuthorName': 'Mikalai Sushko', 'AuthorCountry': 'LT', 'AuthorReviews': 2, 'ProfileLink': 'https://www.trustpilot.com/users/61632dcafeb07e00128ebdfc', 'ReviewLink': 'https://www.trustpilot.com/reviews/61632dd1d12ab8ef516302b1'}"
616320bdd12ab8ef5162f89e,dk-mba,2021-10-10 17:19:57,Damian is great!: Damian teaches great marketing tips for musicians and can help any musician at any level learn more to help them go further in their music career,5,Trustpilot,"{'ExperienceDate': 'October 10, 2021', 'AuthorName': 'Ben', 'AuthorCountry': 'US', 'AuthorReviews': 1, 'ProfileLink': 'https://www.trustpilot.com/users/6163208f7f2b7e00125a3992', 'ReviewLink': 'https://www.trustpilot.com/reviews/616320bdd12ab8ef5162f89e'}"
616319cbb873f1f75f5c01e0,dk-mba,2021-10-10 16:50:19,"Highly recommend for independent artists: Highly recommend for independent artists who are looking for guidance in the music industry. I actually joined Damian's academy on behalf of my daughter, Kallea, who is still young, so I run all her social media accounts etc. Having already released her debut single previously to joining DK-MBA and having paid £500+ for advertising (which I'm not sure was spent in the right places) I decided that joining the academy would help me learn what I needed to know so I could help her in her career going forwards.DK-MBA has so many useful courses, which you can go through at your own pace. These have taught me so much; from the best way to release music, to Facebook advertising, to understanding Spotify/playlisting, to live sessions run by Damian himself - there is just so much value given out by Damian and his team.There is a Facebook group full of other independent artists, where you can ask questions and people are also able to give advice on things that have worked for them. Damian is in the group himself and gives out personal feedback/advice there too.For far less than the cost of advertising her debut single, I've figured out how do run my own marketing campaigns and build momentum and excitement in releasing music.The release of Kallea's second single (after joining DK-MBA) went so much better than the first and I saved myself an absolute fortune, having learned all the tricks of the trade from Damian. Very grateful to DK-MBA for teaching me all the things I needed to know to help my daughter on her musical journey.",5,Trustpilot,"{'ExperienceDate': 'October 10, 2021', 'AuthorName': 'Stacy McKee', 'AuthorCountry': 'GB', 'AuthorReviews': 2, 'ProfileLink': 'https://www.trustpilot.com/users/60187f8b28a88c001a4e60dd', 'ReviewLink': 'https://www.trustpilot.com/reviews/616319cbb873f1f75f5c01e0'}"
6159b42c6223e22118c17e0f,dk-mba,2021-10-03 13:46:20,"NO REGRETS: I wasn't able to find much reviews before I joined his music business academy so Its important for me to make this review. I hesitated for months before joining and I wish I had just joined ages ago. Not only does himself and his community provide so much immediate support for artist careers when it comes to decision making via his forum and his private fb page, but his actual courses provide a wealth of knowledge. There isnt a single useless thing in there, plus he keeps on adding every single week and often multiple times a week via his private live sessions. He takes the time to answer you personally very often and I really feel like he care deeply about all artist careers, which is why he provides free information on youtube and insta also. I had NO idea of how much value this academy would bring to my career and I will definitely renew my subscription next year. I am truely grateful to his team and services and I encourage anyone hesitant to go for it! If you would like to ask me any questions about the course please feel free to contact me via my instagram @Daycare.Records so I can help you say YES!!! :)",5,Trustpilot,"{'ExperienceDate': 'October 03, 2021', 'AuthorName': 'Ninjaz', 'AuthorCountry': 'CH', 'AuthorReviews': 3, 'ProfileLink': 'https://www.trustpilot.com/users/601425e95eb7e100196def96', 'ReviewLink': 'https://www.trustpilot.com/reviews/6159b42c6223e22118c17e0f'}"
