venue_name,date,review
The Starry Plough Pub,"Dec 29, 2023","The place was fun :) There was a little concert with a lot of instruments inside and that was giving quite a vibe to the whole experience. Great choice of beers - also Guinness+ cider! - and interesting choice of food. Chicken wings were very tasty. I saw on the menu that they do the desserts with beers, which should be quite an experience."
The Starry Plough Pub,"Nov 29, 2023",Accidentally walked into live music! The owner seeing us surprised seated us without cover and took care of us all night!! Despite the very busy venue! This place embodies the personal touch
The Starry Plough Pub,"Nov 29, 2023",
The Starry Plough Pub,"Nov 29, 2023",lovely little irish pub with irish music and dancing most nights. there are free beginner classes here monday evenings. call to ask about the time!
The Starry Plough Pub,"Nov 29, 2023",
The Starry Plough Pub,"Oct 29, 2023",
The Starry Plough Pub,"Oct 29, 2023",Went to Balkan Bacchanal here and they had really good beer and cider and a great setup for a dance floor. Loved the decor & the space
The Starry Plough Pub,"Oct 29, 2023",Great music great neighborhood bar
The Starry Plough Pub,"Oct 29, 2023",
The Starry Plough Pub,"Oct 29, 2023",The best stop on our way home. What a magical night. Thanks for one to remember.
The Starry Plough Pub,"Oct 29, 2023",
The Starry Plough Pub,"Oct 29, 2023",Marlin is the man! Nice people and a good atmosphere. Look forward to coming back!
The Starry Plough Pub,"Oct 29, 2023",great Guinness pour. and yummy fries
The Starry Plough Pub,"Sep 29, 2023","Great Sound system, great sound, variety of types of music depending on the night."
The Starry Plough Pub,"Aug 29, 2023",
The Starry Plough Pub,"Aug 29, 2023",
The Starry Plough Pub,"Aug 29, 2023",Always fire
The Starry Plough Pub,"Aug 29, 2023",This video just last night @plow.  Still a great local Irish tradition.  Now open Friday to wednesday.  Hoping Thursday funk night will be back soon!  Musicians welcome Kid-friendliness: Families and kids welcome Sunday nights for Irish folk music.  Bring kids and learn traditional folk dance Monday night
The Starry Plough Pub,"Jul 29, 2023","Went to the Starry Plough pub for the poetry slam on a Wednesday. Great atmosphere, friendly  ppl, tasty hot food and profound poets. Called to reserve a table   . Very polite and accommodating staff, too. Wheelchair accessibility: Theres a ramp at the entrance."
The Starry Plough Pub,"Jul 29, 2023","We went for the Monday night Ceili dancing! (Not for the food).  Service was great and very welcoming atmosphere.  Folks new to Irish dancing:  jump in the line and jump along with everyone else!  There are beginner classes around 7pm, band starts playing a little before 9pm.  Beginners warmly welcomed, and folks are very kind. Kid-friendliness: Children welcome until the kitchen closes around 10pm."
The Starry Plough Pub,"Jul 29, 2023",The friendliest and best staff I ve come across. Food is absolutely delicious and the atmosphere makes it feel like home (Ireland). Can t critique the place in any way.
The Starry Plough Pub,"Jul 29, 2023","Great service. Shahin is the man! Haven t met a better barman in the whole west coast. Would highly recommend, absolute gent."
The Starry Plough Pub,"Jul 29, 2023","This pub is h the best pub I have ever been in outside of Ireland, very authentic feel and welcoming feel. Shahin Is a gentleman and a fantastic host and I would highly recommend this place to anyone visitors/ locals."
The Starry Plough Pub,"Jul 29, 2023",
The Starry Plough Pub,"Jul 29, 2023",Awesome lefty irish pub!
The Starry Plough Pub,"Jul 29, 2023",
The Starry Plough Pub,"Jul 29, 2023","Caught a live show here for a first-time visit. Great service from the door man to the bar tenders. Parking can be a bit scarce, but you can always find some in the neighborhoods."
The Starry Plough Pub,"Jun 29, 2023",
The Starry Plough Pub,"Jun 29, 2023",A Berkeley institution that is better than ever!
The Starry Plough Pub,"Jun 29, 2023",
The Starry Plough Pub,"Jun 29, 2023",
The Starry Plough Pub,"Jun 29, 2023",
The Starry Plough Pub,"Jun 29, 2023",
The Starry Plough Pub,"May 29, 2023",
The Starry Plough Pub,"May 29, 2023","Irish pub-tavern in Berkeley. Best garlic fries and delicious Irish cider! . Rocking and rollicking, fiddling and nostalgic country favs from the emerald island--- gratis on Sundays, open mic and slam poetry!"
The Starry Plough Pub,"May 29, 2023",Just go. Music drinks and food
The Starry Plough Pub,"Apr 29, 2023","Charming, hope to go back soon. Excellent tap selection including ciders and hard kombuchas. Great fish & chips. Friendly staff.  Beat Poetry Slam Wednesdays!"
The Starry Plough Pub,"Apr 29, 2023",Last Wednesday s poetry slam was great! I was one of 5 judges and (the MC s brother) Collin is a force of nature. One to watch imo.
The Starry Plough Pub,"Apr 29, 2023","Wow, I tried their Irish Kelly dancing class on Monday, and it was so much fun  . If you want to try something new and good beer and some Irish cuisine, this is a nice place. Its really accessible on BART, too."
The Starry Plough Pub,"Apr 29, 2023",
The Starry Plough Pub,"Apr 29, 2023",One of the few Irish pubs that actually have anything Irish beyond beer. Particularly on Sunday and Mondays
The Starry Plough Pub,"Apr 29, 2023",
The Starry Plough Pub,"Mar 29, 2023","I have been to The Starry Plough Pub during several Saint Patricks Day Celebrations. This is an Irish bar with reasonable prices (for this day and age). I was able to find a dry cider--yum! What a celebration this 2023 Saint Paytrick Day was!!! It was standing room only. They had Irish bands, Irish dancers, and it was an open mike for singing Irish songs. They offer foods like Corned Beef and Cabbage, Fish and Chips, and Bacon Cheseburger, but we had dinner before going there. They looked good, though. The Starry Plough is a hangout for Irish and Irish wanna bes. They have live music, Irish music, and even Irish dancing."
The Starry Plough Pub,"Mar 29, 2023",Great fun Monday dance classes and atmosphere
The Starry Plough Pub,"Mar 29, 2023",
The Starry Plough Pub,"Mar 29, 2023",
The Starry Plough Pub,"Mar 29, 2023","Irish music, dancing with lessons.  Poetry.  Food.  A real community treasure.  Open Mike nights."
The Starry Plough Pub,"Mar 29, 2023",Classic. Real.
The Starry Plough Pub,"Mar 29, 2023","Nice, friendly place. Decent food but it can take a while especially when crowded and a good band playing. Not a problem just be aware of such and accept it. Bar also could sometimes use another tender but very friendly workers and clientele. Good selection of beer and spirits too. Great atmosphere. A Berkeley treasure."
The Starry Plough Pub,"Mar 29, 2023",This is the only real  Pub  in the Bay Area and a cultural icon in Berkeley. So much dissident history here  with great food and always great entertainment.
The Starry Plough Pub,"Mar 29, 2023","One of the best bars I have been, the owners are super nice and friendly. They have great drinks and food with very fair prices. Our bartender was supper nice and welcoming. Can t wait to come back."
The Starry Plough Pub,"Mar 29, 2023",
The Starry Plough Pub,"Mar 29, 2023","By far the best bar around for anyone with a love for art and music. Open Mic on Tuesday nights, Poetry Slam on Wednesday nights, and an awesome Irish Jam welcome to everyone who plays an instrument on Sunday nights."
The Starry Plough Pub,"Mar 29, 2023",
The Starry Plough Pub,"Mar 29, 2023",Ok quality bar food. Fish and chips very bland like seasoning the batter would go a long way. Garlic fries hit or miss depending who s in the kitchen. Wings are ok. Good atmosphere on Weds poetry slam.
The Starry Plough Pub,"Mar 29, 2023","Good beer, good place. However food options are not enough."
The Starry Plough Pub,"Mar 29, 2023",
The Starry Plough Pub,"Mar 29, 2023","Bartender was so nice! Out of my element, but felt right at home."
The Starry Plough Pub,"Mar 29, 2023",What a great historical pub. It felt like home
The Starry Plough Pub,"Mar 29, 2023",Awesome neighborhood pub!
The Starry Plough Pub,"Mar 29, 2023","Not the place for wine, but if you are looking for a fun time and a great place for an open mic, this is your place"
The Starry Plough Pub,"Mar 29, 2023",One of the Best Bars Ive come Across!!
The Starry Plough Pub,"Mar 29, 2023",
The Starry Plough Pub,"Mar 29, 2023",
The Starry Plough Pub,"Mar 29, 2023",Place has good vibes and great selection of drinks
The Starry Plough Pub,"Mar 29, 2023",This place was excellent before COVID. Now the hours and days they are open awful. Every time my husband and I try to come here it s closed or the food isn t as good as it once was. Very disappointed.
The Starry Plough Pub,"Mar 29, 2023",This place is perfect if you ask me. Classic Irish pub. Really feels apart of the community. Came on Balkan night and the music and people were 10/10. Thanks to Shaheen the owner for showing me a wonderful night here.
The Starry Plough Pub,"Mar 29, 2023",Good food and fun open mic night
The Starry Plough Pub,"Mar 29, 2023",
The Starry Plough Pub,"Mar 29, 2023",This place is nice I like it
The Starry Plough Pub,"Mar 29, 2023","I love the Starry Plough! What a great place! I came on a Monday for Irish Ceili dancing. Lessons begin at 7pm with easy to follow guidance for dancers of any experience level. Everyone is friendly, and supportive. I had so much fun! Best night out I ve had in a long time. Highly recommend."
The Starry Plough Pub,"Mar 29, 2023",Oldie but goodie so glad they reopened! Best funk night in town!
The Starry Plough Pub,"Mar 29, 2023","Great local pub with lively community spirit! I stumbled into the Monday Irish dance class, and it was just awesome happiness all around :) I felt so lucky that my Airbnb was just minutes away and I decided to stop by. I was told later that its Tu Night Open Mike was also a well-known community activity."
The Starry Plough Pub,"Mar 29, 2023","A nice pint of Guinness, and a bit of folk music"
The Starry Plough Pub,"Mar 29, 2023",
The Starry Plough Pub,"Mar 29, 2023",
The Starry Plough Pub,"Mar 29, 2023","Great atmosphere, great live music. Good drinks menu (sad for me only one cider on the menu). Food available and darts too"
The Starry Plough Pub,"Mar 29, 2023",This place is awesome.  Must order garlic fries.
The Starry Plough Pub,"Mar 29, 2023",
The Starry Plough Pub,"Mar 29, 2023",
The Starry Plough Pub,"Mar 29, 2023",
The Starry Plough Pub,"Mar 29, 2023","I normally love this place however with that being said, I would suggest if you go here that you bring cash... this is the 3 or 4 time that my card has been charged more than once for dinner.. it seems like they need more training on how to use there POS system. It is quite upsetting to have money clear your bank that wasnt spent $73 is a good amount of money to have charged someone twice by accident.. so now I got through the process again on disputing charges with my bank.... la-sigh. I really do like this place though just will never use a bank or credit card here again.."
The Starry Plough Pub,"Mar 29, 2023",This place is so cool. Very inviting and fun as hell. We also enjoyed the garlic fries and wings as we waited for the show to start. We are definitely going back.
The Starry Plough Pub,"Mar 29, 2023",Very Irish
The Starry Plough Pub,"Mar 29, 2023","I miss the old slab of corned beef.  The meat is still tasty, just sliced thin and kind of dried out.  More like corned beef jerky."
The Starry Plough Pub,"Mar 29, 2023",Fantastic fish and chips and wonderful service
The Starry Plough Pub,"Mar 29, 2023",St Patricks Day was wonderful I love the corned beef and hash and the bread the black bread so good
The Starry Plough Pub,"Mar 29, 2022",Loved this place. Great bar food well prepared and a fun place for music and socializing. Does anybody know if they will reopen?
The Starry Plough Pub,"Mar 29, 2022","Very cool place. Met and befriended a physicist there who went by the name of Photon. Miss you, guy...I think you were on the right track with your mathematics. Hope to come back to The Starry Plough one Thursday and dance to funk, once its finally possible again."
The Starry Plough Pub,"Mar 29, 2022","I hate to have to leave this safe space a terrible review, especially if it s the only one star review. Not saying that the behavior of an employee defines the business, but my experience there was terrible when I went there with my older sister and some friends back in June 2015. I have been having trouble finding the bar, but I remember how it looks like and I just found it, so here it goes: I am a vegan, and employees in this restaurant won t give a single hoot accidentally fooling a vegan. Hecks, they didn t even apologize! I asked for a vegan burger, and then I either asked if the cheese or if everything is vegan, and the lady said yes. Then I noticed mayonnaise. I asked the male employee if the mayonnaise in the vegan burger is vegan and if the cheese and bun is vegan, he said no. Then they were taking a while to remake it, and then the guy just jumped to saying that they don t swap it for another order and that they give no refund, and that they re not like McDonald s giving the refund and it seems like they reserve the right to refuse checking for the ingredient. Safe space? When they fool someone with food allergens, they will be shown to not be that much of a food allergen friendly area on the news. Maybe they already did, which is maybe the reason why they are temporarily closed! Vegans, do yourself a favor and do not come to this restaurant when they reopen. They will most likely not give a single hoot about your diet and will fool/fraud you. Just because this place is a safe space for LGBTQ, it doesn t give them any more right than others (not the special exemption) to fool vegans. Just a note, veganism is not the same exact same thing as vegetarianism, and chances are if someone is trying to order something vegan, they are vegan, so don t play any bets with feeding them non-vegan stuff. Is Berkeley not supposed to be a progressive city? This business has shown that it doesn t belong in Berkeley, nor in California, nor in the United States, nor in any republic or democratic nation."
The Starry Plough Pub,"Mar 29, 2022","My ex used to work here and its awesome. The thing I miss about my ex, is when she worked here!!! Lamo"
The Starry Plough Pub,"Mar 29, 2022",
The Starry Plough Pub,"Mar 29, 2022",good friendly neighborhood tavern.
The Starry Plough Pub,"Mar 29, 2022",
The Starry Plough Pub,"Mar 29, 2021",
The Starry Plough Pub,"Mar 29, 2021",
The Starry Plough Pub,"Mar 29, 2021","Great vibe, great people, great food"
The Starry Plough Pub,"Mar 29, 2021","Great place for community vibes, open mic, live music, folk, world music shows, latin dancing, and generally a place for good people. Local as it gets. Support them through this COVID crisis!"
The Starry Plough Pub,"Mar 29, 2021","I saw the Nels Cline Singers/Scott Amendola here a few times back in the early 2000s. Cool, intimate venue to watch amazing artists do their thing. Nels Cline even signed a The Giant Pin poster for me and I didnt even ask him to do that! How cool is that? Ive tried to add a photo of the Nels signed poster but its not letting me. Oh well."
The Starry Plough Pub,"Mar 29, 2021",
The Starry Plough Pub,"Mar 29, 2020",Beautiful people
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",Pretty Kool vibe.
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",Never been until tonight.   We found it on a whim.  Great food fantastic ambiance.  Coming back for sure!
The Starry Plough Pub,"Mar 29, 2020",Sunday night Irish music brings me across the Bay to Starry Plough. I look forward to it every time!
The Starry Plough Pub,"Mar 29, 2020",Great food
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",Great local pub with open mic.
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",Funky
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",Saw a friend play a show here.  Cool place
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020","Perfect bar with perfect people, poetry night is always fun. Met a fairy there last week"
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",Awesome night at the Starry! Wow!
The Starry Plough Pub,"Mar 29, 2020",Tasty food. Fun dancing. Definitely recommend it
The Starry Plough Pub,"Mar 29, 2020",Mac and cheese is my favorite.  Add bacon or mushrooms
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020","Best Pub in the Bay Area, yummy food, great IPA selection, warm and friendly atmosphere...and much more"
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",Good food good energy
The Starry Plough Pub,"Mar 29, 2020","One of my favorite bars! The food is great, the people that work there are too. Its a warm friendly vibe that feels like community. Part of me doesnt want to recommend it because I dont want it to get overun haha but this place deserves all the recognition. And theres live entertainment every night!"
The Starry Plough Pub,"Mar 29, 2020","Live music and they have a great selection of beer, wine, and cider."
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",Great place for open Mic and good food.
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020","Great selection of drinks, great dancing on Mondays. I love coming here to the irish music sessions and ceili. This is the pub that inspired me to proliferate the music and dance. I come back here whenever Im in the Bay Area and would recommend coming with friends to the Sunday or Monday night music and dancing."
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",Shepherds pie was soooooo good but they only server it on Sunday & Mondays
The Starry Plough Pub,"Mar 29, 2020","Attended a Balkan music show with 15 dollar cover. Nice cheap place to grab beers and wine- no other liquor Serves nice bar food, enough parking on the streets"
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",Good service and nice people
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020","Very cool pub, with space to dance and good music! It is worth checking!"
The Starry Plough Pub,"Mar 29, 2020","Great fun, great food, great entertainment, great staff"
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",Fun Irish style pub. Live music and folk dancing ?Monday? Nights. Food is great!!
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020","Friendly bartenders, excellent food and interesting music! And the beer is wonderful!"
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020","Legit, authentic, iconic. Entertainment every day of the week and a killer cook in this kitchen. Go."
The Starry Plough Pub,"Mar 29, 2020",My home because I usually dont go to bars but this place is community. I first discovered the live Irish music sessions on sundays and later the Irish ceili dancing. I dont miss a week of dancing when i have time. Great selection of drinks. Im not much of a drinker but it goes great with the pub and social atmosphere. The food here is okay. There was only one time when the corned beef sandwich had enough vinegar and it was bliss. All the other times it was a bit off. Other foods like the mac and cheese is nice and same with the potatoes. My palate gets tired and theh put a lot of salt where I usually am minimal with salt
The Starry Plough Pub,"Mar 29, 2020","Friendly but very slow staff. Food is serviceable. Music performances are lovely. 2019/09 update: - the staff is still very friendly and I like them quite a bit. +1 more star for their world class vegetarian burger. The chef that created it, Alura, is a local. The aioli is stellar, and the patty definitely craveworthy."
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",Dancing good
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020","This place has held onto what has made it great for many years. No nonsense pub with a huge selection of beers and cider. Great kitchen staff, love music almost daily. And who can forget the best of all, the Berkeley Poetry Slam on Wednesday nights! A great place to grab a pint, relax, and enjoy life."
The Starry Plough Pub,"Mar 29, 2020",My FAVORITE SPOT! Period!
The Starry Plough Pub,"Mar 29, 2020","Low key Irish pub, great food!"
The Starry Plough Pub,"Mar 29, 2020","Had garlic fries and mac n cheese with some ales. Food was excellent, good vibe, pretty solid selection of beers.  Id go again for the mac n cheese tbh"
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",Favorite place to goon Sunday (sing-a-long) or Monday (Irish dancing) nights. Family owned and operated (always someone there related to the owner). Nice verity of beers on tap. Food is pretty good and not over priced. Recommend the roasted green salad or any of the burgers.
The Starry Plough Pub,"Mar 29, 2020",I liked the open Mic night.
The Starry Plough Pub,"Mar 29, 2020","Could be better , could be worse . Not really diverse crowd (in Berkeley that matters) but had a nice beer here"
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",So much raw talent.
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",Great staff. Nice atmosphere. Best of all was the huge bacon cheeseburger. By far the best Ive ever had at any public place. Ill definitely be going back there.
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",Great food great music
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020","One of the best, eclectic event schedules in the area with tons of talent every night. Dancing & open-mics to participate in. Big-portion menu of burgers, sandwiches, pasta, pizza, Irish dishes, & Corned Beef & Shepards Pie on Sun/Mon. Cool bartenders (shout out Jennas!) Two dart boards with steady competition (put your initial on the board). Beer & wine only with a good selection on tap."
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",Great place to go to if you love indie jazz music!
The Starry Plough Pub,"Mar 29, 2020",Tuesdays open mic is LIT
The Starry Plough Pub,"Mar 29, 2020","You gotta love The Plough; great atmosphere, excellent bar food, solid beer selection, incredible live music, and perfectly left-leaning revolutionary wall art. It is my go-to place for a North Coast Beliner Weisse, chili-cheese fries, and inspiration!"
The Starry Plough Pub,"Mar 29, 2020",Great atmosphere...radical history and brew with grill munchies and great fries!
The Starry Plough Pub,"Mar 29, 2020",I happened across it on a Sunday night and heard the sounds of Iive Irish music playing through the door. We stopped in and stayed for 3 hours.
The Starry Plough Pub,"Mar 29, 2020",Atmosphere was A1! Regulars welcoming and funny af! Sabrina was the key!
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020","The food was good and the beer was cheap! Also, the vibe and people here are great. Really enjoyed myself here and cant wait to come back again some day. Great bartenders, really awesome vibes, throwing darts available, and the burgers are dank! Also, the best poetry slam Ive been to happens here on Wednesdays so support your local artists and enjoy the show."
The Starry Plough Pub,"Mar 29, 2020",I will miss this place now that Ive moved. Great beers on tap and great events. Check out the Berkeley poetry slam every Wednesday at 8:00.
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",Great local atmosphere. Staff and service was warm and friendly
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",Awesome place for live performance. Great food and   beer. Everyone is welcome here from dropouts to college students and locals.
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020","Thursday funk night is spectacular.  Yeah, the musicians are great but so is the mix.  Its super festive and the vibe is so uniquely Oakland."
The Starry Plough Pub,"Mar 29, 2020",Great atmosphere. Stopped in for a couple beers before catching a Shotgun Players show. Live music.
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020","I started going to the Starry Plough in 2015 and it has become something of a second home to me. The beer stays varied and delicious with a few simple wines to compliment as well. The menu is a tasty Irish blend of satisfying pub food from cheesy pulled pork fries all the way to Shepards pie! The weekly events are a must see as well! There is always something every day, but the one that keeps me coming back is the Berkely Poetry Slam on Wednesday nights!  Stumbling into the Starry Plough was one the homiest places Ive walked into since I moved here 7 years ago."
The Starry Plough Pub,"Mar 29, 2020",Great local atmosphere. Staff and service was warm and friendly. We had the fish and chips (garlic) with a side of slaw. And the beer...well priced and quite good. Highly recommend.
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020","Decent vibe, friendly crowd. No cover funk on Thursdays."
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",Great atmosphere.I will recommend it.
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2020",Music night was fantastic! Good beers and great crowd
The Starry Plough Pub,"Mar 29, 2020",Best Place to get FUNKY on THURSDAY night
The Starry Plough Pub,"Mar 29, 2020",Great vibe!
The Starry Plough Pub,"Mar 29, 2020","Love this place, love the shows, love the people."
The Starry Plough Pub,"Mar 29, 2020",
The Starry Plough Pub,"Mar 29, 2019",If wZ. Very Pub bbly
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019",An unexpectedly good veggie burger.
The Starry Plough Pub,"Mar 29, 2019",
The Starry Plough Pub,"Mar 29, 2019","Awesome venue, always friendly atmosphere."
The Starry Plough Pub,"Mar 29, 2019",funk night is awesome. get your beer by the pitcher!
The Starry Plough Pub,"Mar 29, 2019","If a jig is your dance, this is your floor. This place is hopping all week long and some nights have a cover$$, so check the schedule! Live, traditional music, open mics, poetry slams, touring guests, and their house sound engineers know their craft! Ive never been blasted out of the room there, or had to reach for my earplugs   regardless of the performers  which is the hallmark of a great live performance venue, but still seems to be a very rare treat to find. They also have a limited but excellent kitchen. The Shepherds Pie is worth a Sunday or Monday visit. (But bring your own HP sauce!? ;)) Beer, wine, cider and hot and cold non-alcoholic beverages are available and the staff always makes you feel welcome. I love this place. Its easy to feel enough at peace here, to let your heart sing and your spirit dance for a few hours. If traditional Gaelic and Celtic music is in your blood (or youre just curious enough to seek out a local, live performance) theres few places in all of California, that are better than The Starry Plough."
The Starry Plough Pub,"Mar 29, 2019",
