,star_rating,review_title,review_content,date_of_rating,date_of_experience,reviewer_name,num_reviews,country,review_link,profile_link
6363db1a252cba2c02ce0187,5,So far so good I started off with 2…,"So far so good I started off with 2 starter packages for the 1st month I joined and the campaigns went so well I’m trying out the big boy packages this month!!! I’ll let y’all know how it goes, best believe if it goes well I’ll write another review!!! Thanks to all the dope people working on my campaign y’all are much appreciated!!!",2022-11-03T17:15:38.000Z,"November 02, 2022",Kareem Alexander,1,US,https://www.trustpilot.com/reviews/6363db1a252cba2c02ce0187,https://www.trustpilot.com/users/6363db10d83b1f0012df4f57
65412977522b12aa2e6d41d2,1,SCAM DO NOT USE YOUR SPOTIFY WILL BE FLAGGED !!!,"After using musicvertising  .Yesterday I was contacted by my distribution company with this message …. Hello, Owen from LANDR here. It has been brought to our attention that releases from this account have been flagged for artificial streaming patterns. In particular, the streaming activity flagged in this case was observed with your content on Spotify in recent months.Releases from this account are currently under investigation and may be taken down, depending on the outcome of this investigation.Seriously do not use musicvertising unless you wanna risk having your music taken off Spotify I even noticed myself after launching a campaign how strange the streaming patterns were and I contacted them with pictures showing it , and asked them to explain but they just danced around it Hey 👋 musicvertising and your whole crew GO GET F$&KED!!!!",2023-10-31T18:21:12.000Z,"October 31, 2023",Brock Cooper,1,AU,https://www.trustpilot.com/reviews/65412977522b12aa2e6d41d2,https://www.trustpilot.com/users/6541292b0165690011b4ada4
653e96e33fccfa8200aab66d,1,"Scammers, liars , and false advertising- Spotify will take your music down!!","I have all the proof this company is a scam and I’m going to expose them right now my distribution company took my music down the hole album because of artificial streams this Musicvertising !! Said they use organic streams all lies I was late to pay once and all my stream went down I was at 7k monthly listeners then went to 3k in just a day or two I was at 10k followers went down to 4k in days then then my pay was adding up to my streams I was receiving to I reach out to my distribution company and Spotify they emailed me back told me I was getting paid correctly then some day pass and then emailed me back say there taking my album down be cuz of artificial streaming for a service I was use Musicvertising!! On Musicvertising website they have false advertising saying they use organic streams and listeners and payed ads and that they follow Spotifys guidelines which is not true at allllll !!! In Spotify for artists if you scroll down on the home page and hit how to get on playlist hit tells your not to pay for streams it’s a scam and it goes against there guidelines ppl dnt know this or see this but I’m telling you today !! Watch out for this company I have all this in proof all the emails I even reach out to them try to get money back they denied me twice they promote if your unsatisfied you can get your money back guarantee this bs and lies I told them how Spotify emailed me and my distribution company email about there scams and false advertising they told me I was wrong and that they use organic ppl still and there not giving my money back but they will promote another song if I wanted on YouTube smh I want to come on here again and personally say a big FU to Musicvertising!! Cuz I literally had to start all over again and new up and coming artists should have to go threw this cuz there not going to know either if I can I’m going to post on here my hole conversation with them and Spotify and my distribution company this company gets a big ass 👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽Lucky I can’t put pictures on here to EXPOSE YOUR LIES THIS REPLY 👇🏽 is cap 🧢 and BS !! HAVE ALL THE PROFF IF I CAN PUT PICS OF OUR EMAILS AND YOUR FLASE ADVERTISEMENT AND HOW MY MUSIC GOT TAKEN DOWN BECAUSE OF YOR ARTIFICIAL STREAMS YOUR JUST UPSET BECAUSE WE ARE EXPOSING YOU SCAMMING COMPANY!! Here you buddy !! HERE YOU GO YALL WANT TO PLAY !! 👇🏽 copy paste works too Pax (UnitedMasters)Aug 23, 2023, 2:39 PM EDTThank you for your email.We've taken a look into this issue for you and have some additional information that we can provide. We can confirm that UnitedMasters received reports of artificial streams generated on your content from a digital service provider.Due to this artificial activity, stores will not pay out for any streams that they've deemed to be inorganic. Any royalties that UnitedMasters receives from digital service providers for organic streams on your content will be reflected in your account and available for cash out.For more information about artificial streaming, refer to this article:What is Artificial SteamingBest,UM Fraud PreventionHERE IS ANOTHER ONE 👇🏽I'm really not satisfied with the promotion I got for 399 I really feel like there bots being use my number drop so fast monthly listeners drop, followers drop extremely if these are real organic ppl number would stick for longer I really unsatisfied!!And I would like a refund thank you !!Letícia Braz (Support)to meAug 1 Details##- Please type your reply above this line -# #Letícia Braz (Musicvertising)Keep playing with me I will keep posted more and more !! I have all the conversations and all the proof let me show you guys what Spotify says bout this !! Guaranteed streams and followers 👇🏽= Spotify for ArtistsFact check: Any service that claims to offer guaranteed placement on playlists on Spotify in exchange for money are in violation of our terms & conditions, and they shouldn't be used. Save your money and ignore the scammers. Watch more here. Go look this up see who is cap 🧢 or not !!",2023-11-25T15:43:20.000Z,"August 16, 2023",Kaelon Jolivette,2,US,https://www.trustpilot.com/reviews/653e96e33fccfa8200aab66d,https://www.trustpilot.com/users/652b5bcac7ebdb0013be6daa
64fdd4cb2562936fc21599f2,1,Fraudulent Behavior,"They did not promise the listens I initially wanted,and to top it all off they will not refund my money. My listens went from 1,000 to 3,000 but then suddenly kept decreasing. I would appreciate If I can recieve a refund please.",2023-09-10T16:38:03.000Z,"September 10, 2023",Lawrence Chinn,1,US,https://www.trustpilot.com/reviews/64fdd4cb2562936fc21599f2,https://www.trustpilot.com/users/64fdd4b96e71e100123c5460
64f983b471a551b6e55edb11,1,I had a poor experience with them,I had a poor experience with them. Customer service was terrible when I tried to sort an issue out and they keep trying to sell ad-ons. They are great at selling their services but terrible for looking after their customers.,2023-09-07T10:03:00.000Z,"August 18, 2023",RoscomArt Roscommon,2,IE,https://www.trustpilot.com/reviews/64f983b471a551b6e55edb11,https://www.trustpilot.com/users/5eef5bad8937227c3edbe345
64efd63a8ab3767130d343c4,5,Fast & Cool Communication Thank You,Easy communication. Good understanding. Spoke to someone about my order. Appreciate the fast response for my concerns.,2023-08-31T01:52:26.000Z,"August 30, 2023",Kbzzy Music,1,US,https://www.trustpilot.com/reviews/64efd63a8ab3767130d343c4,https://www.trustpilot.com/users/64efd632453ef9001270c7f5
64df2b413da87d8f48610f59,1,Nothing here is organic,"Nothing here is organic. I've tried to contact them a lot of times asking for information regarding how they were operating, and they were just stalling me till the next payment. I got from 3k subs to 300 on the day I've canceled the service.",2023-08-18T10:26:41.000Z,"June 15, 2023",Heitor Rocha,2,IT,https://www.trustpilot.com/reviews/64df2b413da87d8f48610f59,https://www.trustpilot.com/users/64906693c22afe001283ccc3
64d66a287b5607b3fc92c60d,1,They are completely a fraud,"They are completely a fraud. None of it is organic. After using their starter service for a month, they delivered less than half of what they promised. They say it's organic ads and then just use bots. 100% a scam.Update Sep 01, 2023: They had been promising me a refund that was originally supposed to be delivered mid August. It didn't happen. Then they said Aug 30, 2023. It didn't happen. They did not deliver it as promised even though they guarantee it on their website.Update Sep 05, 2023: They have now emailed directly stating that they will not refund at all. I have reported them to the Better Business Bureau. Absolutely the worst company. Do Not Hire Musicvertising!!! It's 100% fraud.",2023-09-05T16:21:52.000Z,"August 09, 2023",Aaron Edwards,1,US,https://www.trustpilot.com/reviews/64d66a287b5607b3fc92c60d,https://www.trustpilot.com/users/64d66a1f358c590012257386
64d5079d8ad1c0beb43be474,1,Don't use this service,"It's not organic plays. As soon as you cancel your subs will drop back down to where they were. Even with their questionable methods, I did not get the plays and follows on my spotify that they promised, and yet they did not refund my money like they ""guaranteed."" Steer well clear of musicvertising.",2023-08-10T17:51:57.000Z,"August 01, 2023",Drew Bee,2,US,https://www.trustpilot.com/reviews/64d5079d8ad1c0beb43be474,https://www.trustpilot.com/users/5b40c78b4de5666d345064f0
64cd27f4d8218e3232aa6437,1,They are a complete fraud,"They are a complete fraud. They got me kicked off of my distribution company for fraudulent streams and all of my songs were taken down. They don't respond to any emails, there is never an agent available to talk on their website no matter what day or time. They are horrible.",2023-08-04T18:31:48.000Z,"July 26, 2023",Kristi Jacques,2,US,https://www.trustpilot.com/reviews/64cd27f4d8218e3232aa6437,https://www.trustpilot.com/users/647e57de2bad3e0012be826e
64c14a3d49be670941475df9,1,A criminal enterprise!  Seriously.,"Make no mistake.  This is a SCAM!  And though they will reply to this negative review as they do to the scores of others by claiming that they do not use bots, be assured that there are no actual people listening to your music.  None.  I canceled after the first day when I checked my Spotify analytics to see that I had 31 streams from 31 different people all living in a town in Virginia with a population of 40K.  And all streams came, not from playlists, but from my artist profile.  If it's not bots, then it's some guy in Virginia with 31 different Spotify accounts clicking on my song 31 times and letting it play for the required 30 seconds.  I have requested a refund both by email and through the WhatsApp number they provide and have not heard back from them.  Rest assured, if my account is not credited in full in the next 48 hours, I will get the police involved and perhaps look into organizing a class action lawsuit for all the people who have been similarly scammed by these people.  And please take note of the fact that the myriad one-star reviews are, for the most part, all written in proper English and contain specific details, whereas the five star reviews are vague, overly laudatory, and mostly written in broken English.Update:  Adding this because it's hilarious.  I have an older song on Spotify that I've never promoted.  Recently my analytics showed that the song had zero streams in the last 28 days and, thanks to Musicverscamming, 40 saves!  That's right, forty people, without even listening to the song, decided they liked it enough to add it to their music libraries.  As to the money back guarantee, it's only guaranteed by your ability to dispute charges with your credit card company so be prepared for a battle once you realize you've been scammed and want a refund.Update 2.0: They claimed they couldn't issue me a refund because my card had been cancelled or blocked, which is a straight-up lie.  The bank had no trouble giving me a credit through their fraud protection department.  These people are grifters, plain and simple.",2023-09-04T23:09:47.000Z,"July 23, 2023",Maximilian Thanksalot,1,CA,https://www.trustpilot.com/reviews/64c14a3d49be670941475df9,https://www.trustpilot.com/users/64c14a2ca1676b0012184f78
64b101bc239d48f4abe9a033,1,I almost got banned from Spotify...,"I used MusicVertising multiple times in 2021 and 2022. After using, I was flagged by my distribution service twice for ""suspicious streams"". I almost got banned from Spotify! When I asked about it to MusicVertiting chat email, they pretended to not know anything. Once I cancelled, I was left with less than 100 monthly listeners. Definitely bots. I use a different service now and I see actual GRADUAL success. The blog entry option and playlist entry options are also suspect. They give NO feedback on the songs I have requested to be submitted to playlists, they were just placed without question. BOTS??? NO WAY! LOL",2023-07-14T10:05:16.000Z,"July 14, 2022",Dorian Andrews,1,JP,https://www.trustpilot.com/reviews/64b101bc239d48f4abe9a033,https://www.trustpilot.com/users/64b101a5c7321b00111b761b
64b039ea371b68b591ebb70d,1,Zero stars,"Zero stars. 10k streams across multiple tracks per month and ZERO followers. That's not just improbable, it's statistically impossible. Even a 10% follow rate is terrible and generally speaks more to your copy and targeting than your music. After numerous conversations with them, I finally got them to admit they use programmatic native advertising. Ever scroll way past an article you were reading to click on one of the endless ads that follows? Didn't think so. How about the sponsored ads at the top of search result? Also no? These are where their tens of thousands of streams apparently come from overnight. It has to be bots, there's no other way. I don't doubt that they might use their terrible advertising techniques legitimately... but it's 100% bots clicking on those ads. They just pretend to have no knowledge of that part.The best part is that they talk to you like you're an idiot, because that's who they think their customers are. They claim their ads target people's browsing behavior etc... no kidding, that's literally what any ad does lol. Anyone ever run an ad targeted to no one? It doesn't change the fact that they're using among the worst possible advertising method that not only doesn't produce meaningful results, but harms your brand as well. They will completely destroy your algorithmic progress at best, and get you banned at worst. Still worth $40/mo? Maybe if you're as stupid as they hope you are.To top it all off, the positive reviews here are just as fake and meaningless. Hownwas it a good experience? What metrics or measurable statistics did they improve beside streams? Literally none of them offer anything but praise in broken English lol.",2023-07-13T19:52:42.000Z,"July 11, 2023",Jonathan Hayes,2,US,https://www.trustpilot.com/reviews/64b039ea371b68b591ebb70d,https://www.trustpilot.com/users/61d8a780cda34b0012fcad1b
64a9d37caaf0f3bacc909896,5,I like this service,"I like this service. Continuing, steady growth is working for me.",2023-07-08T23:22:04.000Z,"July 09, 2023",A Tractor Productions,5,AU,https://www.trustpilot.com/reviews/64a9d37caaf0f3bacc909896,https://www.trustpilot.com/users/5d55efb46a6b17da091f6d46
64a855ff7a8de2c6eab7d4ad,1,SCAMMMM,"Musicvertising is horrible no way to even log in and out of your account it just has you logged in wherever the promotion was purchased. My manager purchased promotion three days ago and it still has not begun, literally a horrible service thus far",2023-07-07T20:14:23.000Z,"July 05, 2023",Whitney Waz,2,US,https://www.trustpilot.com/reviews/64a855ff7a8de2c6eab7d4ad,https://www.trustpilot.com/users/61893d07bb32710012079e8f
64a84af69273d61560fc97d4,1,This is absolutely bots,"This is absolutely bots. The moment you cancel all your listeners go away. My listeners were from Kyrgyzstan. I live in a small town in america. All the listeners come at once. They also add multiple subscriptions rather than just one. So if you want to cancel you have to cancel 3, or you will get billed again. And if you cancel suddenly nobody wants to listen anymore? It’s bots. Don’t get banned. Report them to spotify.",2023-07-07T19:27:18.000Z,"June 01, 2023",Bryan,1,US,https://www.trustpilot.com/reviews/64a84af69273d61560fc97d4,https://www.trustpilot.com/users/64a84aec2188510012f6056d
64a409011f63cd3141b7814b,5,All services are exactly as advertized…,All services are exactly as advertized and their customer support is very helpful.,2023-07-04T13:56:49.000Z,"July 03, 2023",Mtheto Hara,2,TH,https://www.trustpilot.com/reviews/64a409011f63cd3141b7814b,https://www.trustpilot.com/users/5fadee703e65b100190b1c77
64a0c635da3df59243e75d63,5,OK let me see what about,,2023-07-02T02:35:01.000Z,"July 01, 2023",Exavia Bostick,1,US,https://www.trustpilot.com/reviews/64a0c635da3df59243e75d63,https://www.trustpilot.com/users/64a0c61057c2de0012da56e2
64a0a698e38f8ab8031e7f9a,5,Musicvertising services are amazing!,Musicvertising services are unparalleled which greatly enhanced my social presence.  I would recommend them to anyone. What a nice boost of confidence.,2023-07-02T00:20:08.000Z,"July 01, 2023",Jabriel Woodall,1,US,https://www.trustpilot.com/reviews/64a0a698e38f8ab8031e7f9a,https://www.trustpilot.com/users/64a0a686f7459f0011e53925
649b9cd5591c0ad47ba0083b,5,VERY HELPFUL!,,2023-06-28T04:37:09.000Z,"June 27, 2023",Marcus,3,US,https://www.trustpilot.com/reviews/649b9cd5591c0ad47ba0083b,https://www.trustpilot.com/users/517b7c290000640001397b84
64985e33a31cc8b4c14d9802,3,Spotify streams - really organically generated?,"Paid USD39 for a Spotify promotion. Streams definitely being recorded but very odd patterns. I watched over a 5 minute period on Spotify for Artists as live streams went from zero to 200 to zero. Then nothing for the rest of the day?  Also note we get a couple hundred streams one day then zero the next, then couple hundred the next day followed by zero etc etc. All in all the numbers are up but I can’t believe they are organic or natural in the way they are generated. Sent a query and await a reply - none as yet",2023-06-25T17:33:07.000Z,"June 23, 2023",Noobs,2,GB,https://www.trustpilot.com/reviews/64985e33a31cc8b4c14d9802,https://www.trustpilot.com/users/5cb87edd7fe10816371c3d68
64969fb14d8686f61fe65f7b,1,"When you stop the monthly pay, your Spotify artist account will never be the same again","tomascarneheimJun 24Im sorry to say that, all i ""gained"" on being together with Musicvertising  for one month was the loss of all of my earlier and real monthly listeners later. I n the beginning I was suddenly on ""playlists""! And just after a short time of two weeks ""hundereds of ""real"" listeners had  ""saved my song"", and i was ""listened to"" by thousands. I was so glad. 5000 "" organic Streams"" was reported under the month, 460 persons had ""saved "" my music to their Spotify. This was listeners that was ""gained"" during the time I paid. This was listeners that I would keep. But,  NOT ONE SINGLE!!! of those ""listeners"" wanted to have me when I wanted to try what happened when  I did nt want to pay anymore. Then Musikvertising erased all of my monthly listeners. But why didn't I continue then, to pay to continue with high listening shares. Well, because there was something strange about the fact that even though I had ""hundreds of new listeners every day"" it never produced any results when I was logged in. Day and night showed "" 0 listeners right now"", but when the report was a fact 400 listeners more, than the day before.I was looking every time i was checking in every waken hour on Spotify, despite the ""0 streams right now"" I got the answer from Musicvertising that it has to be something wrong with this parameter on Spotify. Afterwars I can understand it was not real listerners.it was boths:even if that kind of bots is forbidden in EU in this context.But why didn't I continue then, to pay to continue with high listening shares. Well, because there was something strange about the fact that even though I had ""hundreds of new listeners every day"" it never produced any results when I In hindsight, of course, I realized it was just fake.It is hard to imagine that Musicvertisment can go into every data user and change the parameter to not follow.The streams are so coordinated.Therefore, I rule out that it is not about real listeners. Exactly on the date that I stop paying, the audience numbers start to drop. I am no longer on any ""playlists"". Today I have Musicvertisment  to thank for making me feel like a hopelessly failed artist. I was fooled into thinking that this was a viable way to spread my music more widely. Alas, as I deceived myself.But your old feeds are destroyed as you are brutally removed from playlists that you paid Musicvertisment, and I went from around 50 followers that I had worked up to a year, to only one - myself, when Musicvertisment manipulated the feeds so that my page is recognized as an error page. I probably have to take down my page on to be able to get followers again. Make new releases. It is no easy ways to followers like Muscvertisment states. This is my final judgment of Musicvertisments services.  I l never give them one cent more, according to the damage they have made for me. I would have had my 40-50  per month now, that I had before Musicvertisment  removed me from the playlists I paid myself into. What you are doing must be in the greyzone of the jusicearea. It is legal in the United States, but not in Sweden, neither EU. Tomas Carneheim",2023-06-24T12:51:44.000Z,"May 31, 2023",tomas carneheim,1,SE,https://www.trustpilot.com/reviews/64969fb14d8686f61fe65f7b,https://www.trustpilot.com/users/63e0ed6a07c2830013fe2bca
6496834b699450055698f90b,5,I noticed in a few days how an…,I noticed in a few days how an incredible improvement to my streams listeners and following. I think this is a game changer #CMTMG #WEALLWEGOT #Last1stVol2,2023-06-24T07:46:51.000Z,"June 24, 2023",Kanodamaino CMTMG,1,US,https://www.trustpilot.com/reviews/6496834b699450055698f90b,https://www.trustpilot.com/users/6496834191e75700126137a9
6488d796cff23234ce3f0e8c,5,This is the best thing to happen to my career,Easy and trustworthy site which has given me many new followers that enjoy my creativity. Thank you for all the help!,2023-06-13T22:54:46.000Z,"June 12, 2023",Randy Hitch,1,US,https://www.trustpilot.com/reviews/6488d796cff23234ce3f0e8c,https://www.trustpilot.com/users/6488d7894f829600118778ce
648074b07f1b5699fb673ebc,1,76% decrease is not what was promised,I started the month of promotion with 700-800 daily spotify listeners. I experienced a daily decrease until I finally decided today that enough is enough and cancelled. A 76% decrease in listeners in one month of using the service is not what I signed on for.,2023-06-07T14:14:40.000Z,"June 07, 2023",K. Paddle (Glimshire),6,CA,https://www.trustpilot.com/reviews/648074b07f1b5699fb673ebc,https://www.trustpilot.com/users/5b846aa44de5666d3412f908
645ab210760be36fac790150,5,Very recommend,,2023-05-09T22:50:24.000Z,"May 09, 2023",Justin,1,US,https://www.trustpilot.com/reviews/645ab210760be36fac790150,https://www.trustpilot.com/users/645a590a0076810013fe4a69
